customerid,frequency,gross_total,first_date,last_date,n_events,return_total,n_baskets_ret,net_total,return_rate_value,recency,tenure,avg_basket,test_baskets,test_net,test_active,test_return_total,test_gross,test_return_rate,pred_purchase_prob_raw,pred_purchase_prob,pred_frequency,user_avg_month,user_avg_weekday,user_avg_hour,user_avg_n_items,user_avg_n_distinct,user_avg_n_lines,user_n_pos_baskets,pred_basket_value,pred_return_rate,E_gross,E_return,pred_erpu,actual_erpu,return_risk_score,return_risk_decile,is_top_return_decile,concentration_penalty,opt_score
25662,22,1355192.76,2019-12-13 11:11:00,2020-11-25 17:24:00,246,0.0,0,1355192.76,0.0,14,349,61599.670909090906,0,0.0,0,0.0,0.0,0.0,0.991839170283689,0.9532374100719424,9.931282714648628,7.954545454545454,2.409090909090909,13.090909090909092,249.95454545454547,11.181818181818182,11.181818181818182,22,80716.35147392974,0.0055425818038562285,764131.2235193293,4235.259815236632,759895.9637040927,0.0,0.0,1,0,1.0,0.08343418825679781
29536,12,1230725.29,2019-12-01 16:34:00,2020-12-06 14:46:00,339,0.0,0,1230725.29,0.0,3,371,102560.44083333334,2,210593.87,1,0.0,210593.87,0.0,0.9678454244376307,0.9532374100719424,6.175141349937939,8.166666666666666,3.1666666666666665,13.916666666666666,416.4166666666667,27.083333333333332,28.25,12,129750.25548029014,0.0055425818038562285,763758.7570577629,4233.195389404207,759525.5616683587,210593.87,0.0,7,0,1.0,0.0833935192775477
30576,24,1556087.9,2020-01-10 12:13:00,2020-10-29 14:17:00,263,0.0,0,1556087.9,0.0,41,294,64836.99583333333,0,0.0,0,0.0,0.0,0.0,0.9933557214657776,0.9532374100719424,10.065939289223012,4.708333333333333,2.8333333333333335,12.791666666666666,220.41666666666666,10.791666666666666,10.958333333333334,24,79380.13154093032,0.0055425818038562285,761670.6114687355,4221.6216716586605,757448.9897970768,0.0,0.0,8,0,1.0,0.08316551821330626
29228,19,1049338.42,2019-12-04 12:07:00,2020-12-03 10:33:00,251,0.0,0,1049338.42,0.0,6,365,55228.33789473684,0,0.0,0,0.0,0.0,0.0,0.9877603491998568,0.9532374100719424,8.813361860121972,7.052631578947368,2.9473684210526314,11.157894736842104,193.94736842105263,12.947368421052632,13.210526315789474,19,90458.02405073428,0.0055425818038562285,759958.3246918902,4212.131182126334,755746.1935097638,0.0,0.0,6,0,1.0,0.08297855653330717
27348,7,822356.05,2020-01-26 13:04:00,2020-08-23 15:44:00,350,0.0,0,822356.05,0.0,108,211,117479.43571428572,0,0.0,0,0.0,0.0,0.0,0.8721739855686578,0.9315068493150684,3.512738325757095,3.142857142857143,2.5714285714285716,12.142857142857142,581.8571428571429,46.857142857142854,50.0,7,231397.61106841525,0.0055425818038562285,757165.335183954,4196.650809301285,752968.6843746527,0.0,0.0,3,0,1.0,0.0826735947607321
28756,3,387786.83,2020-10-07 15:09:00,2020-12-05 13:26:00,162,0.0,0,387786.83,0.0,4,59,129262.27666666667,0,0.0,0,0.0,0.0,0.0,0.7788986664580829,0.8369565217391305,3.9884413417517686,11.0,4.0,13.666666666666666,683.6666666666666,52.0,54.0,3,225566.11166700913,0.0055425818038562285,752973.965113684,4173.419797816579,748800.5453158674,0.0,0.0,5,0,1.0,0.08221594619366243
27438,22,1851253.48,2019-12-08 12:46:00,2020-12-02 18:25:00,230,19059.75,4,1832193.73,0.010295591719832986,7,361,83281.53318181819,2,365452.16,1,0.0,365452.16,0.0,0.9907118201486931,0.9532374100719424,9.98951077598497,7.909090909090909,2.6363636363636362,13.863636363636363,553.0,10.409090909090908,10.454545454545455,22,78914.34104490347,0.0055425818038562285,751451.9782937815,4164.984061362879,747286.9942324186,365452.16,0.010295591719832986,9,1,1.0,0.08204976304219892
29957,22,1234716.8599999999,2019-12-08 18:30:00,2020-11-30 11:08:00,226,0.0,0,1234716.8599999999,0.0,9,358,56123.49363636363,0,0.0,0,0.0,0.0,0.0,0.9917274371044038,0.9532374100719424,10.123968407674182,7.7272727272727275,3.090909090909091,13.409090909090908,225.63636363636363,10.272727272727273,10.272727272727273,22,77776.64246282702,0.0055425818038562285,750587.0210589467,4160.18996513197,746426.8310938148,0.0,0.0,7,0,1.0,0.0819553198333049
29452,6,1462007.08,2020-01-31 15:47:00,2020-11-07 13:51:00,265,0.0,0,1462007.08,0.0,32,281,243667.84666666668,0,0.0,0,0.0,0.0,0.0,0.8532926899448703,0.8869257950530035,4.123138995185589,7.5,4.333333333333333,15.0,1037.5,42.666666666666664,44.166666666666664,6,204652.04428447952,0.0055425818038562285,748395.8123062903,4148.045011371046,744247.7672949192,0.0,0.0,6,0,1.0,0.08171606547757125
30590,15,1108695.64,2020-03-08 15:26:00,2020-11-30 16:40:00,286,0.0,0,1108695.64,0.0,9,268,73913.04266666666,0,0.0,0,0.0,0.0,0.0,0.9769843727702073,0.9532374100719424,7.099479517999668,7.133333333333334,3.8666666666666667,13.266666666666667,530.4666666666667,19.066666666666666,19.066666666666666,15,110206.23347895849,0.0055425818038562285,745819.5244425723,4133.765725136107,741685.7587174361,0.0,0.0,8,0,1.0,0.08143476498884739
25458,22,1688340.7,2020-03-28 16:13:00,2020-12-08 13:21:00,218,0.0,0,1688340.7,0.0,1,255,76742.7590909091,3,67892.77,1,0.0,67892.77,0.0,0.990976229992815,0.9532374100719424,10.222298841838844,8.863636363636363,3.590909090909091,12.318181818181818,196.04545454545453,9.454545454545455,9.909090909090908,22,76500.41876601937,0.0055425818038562285,745441.3225550273,4131.669510236016,741309.6530447913,67892.77,0.0,1,0,1.0,0.08139346976819252
24760,7,2854324.13,2020-06-30 08:30:00,2020-11-29 15:07:00,212,0.0,0,2854324.13,0.0,10,153,407760.58999999997,1,107289.12,1,0.0,107289.12,0.0,0.8251226700227825,0.8869257950530035,4.436015671146083,8.857142857142858,2.857142857142857,12.0,2567.5714285714284,30.285714285714285,30.285714285714285,7,189293.65673867267,0.0055425818038562285,744760.1291981135,4127.893940331078,740632.2352577824,107289.12,0.0,0,0,1.0,0.0813190914244857
27616,11,1064792.14,2020-08-05 14:57:00,2020-12-09 13:47:00,352,1734.6000000000001,1,1063057.5399999998,0.0016290503421634952,0,126,96641.59454545453,1,1924.5,1,0.0,1924.5,0.0,0.9654261994373955,0.9532374100719424,5.952951595159853,9.818181818181818,2.090909090909091,12.272727272727273,464.6363636363636,29.09090909090909,32.09090909090909,11,131058.18266348931,0.0055425818038562285,743699.6390270613,4122.016086805836,739577.6229402554,1924.5,0.0016290503421634952,9,1,1.0,0.08120329830695212
25184,15,1247148.07,2019-12-07 09:18:00,2020-12-07 15:48:00,265,4699.799999999999,1,1242448.27,0.003768437856781512,2,367,82829.88466666666,1,88064.46,1,0.0,88064.46,0.0,0.9754506604552021,0.9532374100719424,7.221491287875681,7.866666666666666,3.2,12.266666666666667,506.93333333333334,17.666666666666668,17.666666666666668,15,107687.17080349193,0.0055425818038562285,741296.4781652888,4108.696371141636,737187.7817941472,88064.46,0.003768437856781512,9,1,1.0,0.08094090126102456
26888,26,2442771.08,2019-12-01 13:47:00,2020-11-24 10:20:00,160,131437.99999999997,4,2311333.08,0.05380692487975581,15,359,88897.42615384616,5,389398.2,1,0.0,389398.2,0.0,0.993134881120416,0.9532374100719424,11.782200828374952,7.5,1.8461538461538463,12.73076923076923,166.15384615384616,5.961538461538462,6.1923076923076925,26,65994.23676363133,0.0055425818038562285,741196.7555110571,4108.1436501728585,737088.6118608842,389398.2,0.05380692487975581,9,1,1.0,0.08093001271407012
30206,13,1090076.03,2019-12-10 10:33:00,2020-11-19 13:43:00,350,0.0,0,1090076.03,0.0,20,346,83852.00230769231,0,0.0,0,0.0,0.0,0.0,0.9721585999786505,0.9532374100719424,6.199243841435307,6.3076923076923075,2.1538461538461537,12.76923076923077,537.0769230769231,25.384615384615383,26.923076923076923,13,125382.66881750843,0.0055425818038562285,740930.2173912245,4106.666340839841,736823.5510503846,0.0,0.0,8,0,1.0,0.08090090987023486
26994,7,1368976.8399999999,2020-01-20 13:10:00,2020-11-23 19:08:00,376,0.0,0,1368976.8399999999,0.0,16,309,195568.11999999997,0,0.0,0,0.0,0.0,0.0,0.9240410929399635,0.9475982532751092,4.5715498880872785,6.428571428571429,2.2857142857142856,14.714285714285714,777.5714285714286,46.57142857142857,53.714285714285715,7,170682.27625331472,0.0055425818038562285,739394.3728220002,4098.1537966769065,735296.2190253233,0.0,0.0,3,0,1.0,0.08073321361469951
28901,17,2044160.1300000001,2019-12-07 10:51:00,2020-11-29 16:25:00,293,0.0,0,2044160.1300000001,0.0,10,359,120244.71352941178,1,236274.94,1,0.0,236274.94,0.0,0.9803821049832474,0.9532374100719424,7.606676641856307,7.117647058823529,2.2941176470588234,12.941176470588236,400.52941176470586,17.235294117647058,17.235294117647058,17,101962.07662866794,0.0055425818038562285,739323.8304363654,4097.762809733887,735226.0676266316,236274.94,0.0,6,0,1.0,0.08072551121162792
29963,10,1287690.6199999999,2020-01-24 11:03:00,2020-11-21 12:31:00,302,0.0,0,1287690.6199999999,0.0,18,303,128769.06199999999,1,172664.21,1,0.0,172664.21,0.0,0.9415268087384536,0.9512195121951219,5.313458566948395,6.9,4.9,12.2,481.4,28.9,30.2,10,145973.72186786975,0.0055425818038562285,737789.9413980199,4089.2611042608182,733700.6802937591,172664.21,0.0,7,0,1.0,0.08055802847718221
28470,14,1513403.5999999999,2019-12-14 15:38:00,2020-12-07 15:48:00,288,0.0,0,1513403.5999999999,0.0,2,360,108100.25714285714,0,0.0,0,0.0,0.0,0.0,0.9712130866248057,0.9532374100719424,6.80011964272295,6.0,2.9285714285714284,12.285714285714286,400.0,20.214285714285715,20.571428571428573,14,113594.24386211671,0.0055425818038562285,736332.4783509561,4081.1829960963696,732251.2953548598,0.0,0.0,5,0,1.0,0.08039889056669874
28568,2,434358.2,2020-11-09 12:07:00,2020-11-30 11:50:00,126,0.0,0,434358.2,0.0,9,21,217179.1,0,0.0,0,0.0,0.0,0.0,0.70929105392055,0.7209302325581395,3.725904903668048,11.0,0.0,11.5,990.5,61.0,63.0,2,273852.365993636,0.0055425818038562285,735599.6296148917,4077.12112202688,731522.5084928648,0.0,0.0,5,0,1.0,0.08031887206002532
28600,9,1059406.88,2020-01-24 12:21:00,2020-12-09 14:25:00,266,1978.2000000000003,1,1057428.68,0.0018672712414327538,0,321,117492.07555555555,0,0.0,0,0.0,0.0,0.0,0.932892910490417,0.9475982532751092,5.37361572128461,6.888888888888889,2.7777777777777777,13.444444444444445,471.0,29.11111111111111,29.555555555555557,9,144118.93958060347,0.0055425818038562285,733857.8012399471,4067.4668957704716,729790.3343441766,0.0,0.0018672712414327538,9,1,1.0,0.08012868478318975
27084,21,1561170.74,2019-12-02 13:23:00,2020-12-07 14:58:00,198,0.0,0,1561170.74,0.0,2,372,74341.4638095238,1,104187.96,1,0.0,104187.96,0.0,0.9885860030651377,0.9532374100719424,9.72185535800869,7.142857142857143,1.9047619047619047,12.476190476190476,467.4761904761905,9.428571428571429,9.428571428571429,21,79179.85000324328,0.0055425818038562285,733778.3740471011,4067.026664056672,729711.3473830444,104187.96,0.0,3,0,1.0,0.08012001226313477
30443,1,340247.23,2020-11-08 16:31:00,2020-11-08 16:31:00,88,0.0,0,340247.23,0.0,31,1,340247.23,0,0.0,0,0.0,0.0,0.0,0.6078132203967822,0.5963302752293578,3.3195550387724913,11.0,6.0,16.0,1127.0,85.0,88.0,1,370601.54555217805,0.0055425818038562285,733624.7230683428,4066.1750409376614,729558.5480274052,0.0,0.0,8,0,1.0,0.08010323537417514
29249,7,762386.85,2020-10-24 16:03:00,2020-12-07 13:30:00,272,0.0,0,762386.85,0.0,2,44,108912.40714285713,1,307605.73,1,0.0,307605.73,0.0,0.9123435228176074,0.9475982532751092,4.866808311119505,11.142857142857142,2.2857142857142856,14.428571428571429,517.8571428571429,36.714285714285715,38.857142857142854,7,158945.94879954308,0.0055425818038562285,733023.5974938732,4062.843253266774,728960.7542406064,307605.73,0.0,6,0,1.0,0.08003759949541171
26506,5,721509.62,2019-12-13 11:46:00,2020-12-05 13:18:00,202,0.0,0,721509.62,0.0,4,359,144301.924,0,0.0,0,0.0,0.0,0.0,0.845720539310205,0.8869257950530035,4.371415456428039,8.8,4.8,11.8,691.6,39.0,40.4,5,188431.52566516428,0.0055425818038562285,730571.8495636926,4049.2542398013125,726522.5953238913,0.0,0.0,2,0,1.0,0.07976989731014728
24982,4,821743.67,2020-06-14 13:36:00,2020-11-26 13:50:00,245,0.0,0,821743.67,0.0,13,166,205435.9175,0,0.0,0,0.0,0.0,0.0,0.8314293602778856,0.8869257950530035,4.026978558132535,8.75,2.75,13.75,1070.5,54.0,61.25,4,204035.5003750982,0.0055425818038562285,728739.5507498203,4039.0985737363167,724700.452176084,0.0,0.0,0,0,1.0,0.07956983172000529
25763,16,1496047.94,2019-12-11 12:51:00,2020-12-02 10:46:00,261,0.0,0,1496047.94,0.0,7,357,93502.99625,1,3072.6,1,0.0,3072.6,0.0,0.9771875911970418,0.9532374100719424,7.4245258994548475,8.125,2.3125,11.4375,491.5,16.125,16.3125,16,102951.4285780628,0.0055425818038562285,728621.8351938177,4038.446125637586,724583.3890681801,3072.6,0.0,1,0,1.0,0.07955697855871835
27298,3,472629.7,2020-09-30 12:16:00,2020-10-17 12:52:00,204,516.9,1,472112.8,0.0010936680449832078,53,18,157370.93333333332,1,151396.69,1,0.0,151396.69,0.0,0.7451587434342638,0.7972972972972973,3.4240935765974054,9.666666666666666,4.0,12.0,1027.6666666666667,61.666666666666664,68.0,3,266398.73651724355,0.0055425818038562285,727274.0263353938,4030.975784783809,723243.05055061,151396.69,0.0010936680449832078,9,1,1.0,0.0794098136025345
25591,7,538106.36,2020-07-02 13:36:00,2020-11-11 13:11:00,241,1478.4,1,536627.96,0.0027474122402121395,28,132,76661.13714285714,2,126386.42,1,4239.0,130625.42,0.03245157029925722,0.8915134899457133,0.9475982532751092,4.528124474350505,9.5,2.0,12.833333333333334,655.1666666666666,37.666666666666664,40.0,6,168245.76882618584,0.0055425818038562285,721916.1529498949,4001.2793332499773,717914.8736166449,126386.42,0.0027474122402121395,9,1,1.0,0.07882479652308193
27643,16,1188442.01,2019-12-08 17:04:00,2020-12-08 13:55:00,259,0.0,0,1188442.01,0.0,1,366,74277.625625,1,89981.6,1,0.0,89981.6,0.0,0.9794577290908661,0.9532374100719424,7.638223299195306,6.4375,2.25,12.9375,460.75,16.1875,16.1875,16,99126.1028392632,0.0055425818038562285,721741.1391737477,4000.3093050788802,717740.8298686688,89981.6,0.0,4,0,1.0,0.07880568706662058
29064,9,1050578.26,2019-12-13 10:59:00,2020-12-06 12:06:00,246,3644.3999999999996,1,1046933.86,0.003468946711309255,3,360,116325.98444444445,2,226662.38999999998,1,0.0,226662.38999999998,0.0,0.9267837665866147,0.9475982532751092,5.326375520335159,7.222222222222222,4.111111111111111,11.666666666666666,455.44444444444446,26.88888888888889,27.333333333333332,9,142902.95142405396,0.0055425818038562285,721268.9421308881,3997.6921143412915,717271.2500165468,226662.38999999998,0.003468946711309255,9,1,1.0,0.07875412867487369
25183,11,1008988.95,2020-04-26 09:59:00,2020-12-01 11:57:00,304,0.0,0,1008988.95,0.0,8,220,91726.26818181817,0,0.0,0,0.0,0.0,0.0,0.9571520551277107,0.9532374100719424,5.819364560688624,8.363636363636363,1.8181818181818181,12.545454545454545,449.90909090909093,26.363636363636363,27.636363636363637,11,129952.14998732947,0.0055425818038562285,720875.2449593984,3995.510015562363,716879.734943836,0.0,0.0,0,0,1.0,0.07871114155052748
28150,20,1293867.65,2019-12-10 12:57:00,2020-11-19 11:27:00,251,0.0,0,1293867.65,0.0,20,345,64693.38249999999,3,378358.82,1,1864.2,380223.02,0.004902911980447686,0.9881500068181989,0.9532374100719424,8.8178256915392,7.5,2.4,13.15,337.5,12.55,12.55,20,85544.12008963982,0.0055425818038562285,719039.5038486808,3985.3352702855086,715054.1685783953,378358.82,0.0,4,0,1.0,0.07851070010184942
26499,7,1375632.21,2020-01-13 12:47:00,2020-11-23 17:53:00,241,5836.799999999999,1,1369795.41,0.004242994571928495,16,316,195685.05857142856,0,0.0,0,0.0,0.0,0.0,0.879042252525805,0.9315068493150684,4.571427851064004,7.714285714285714,0.7142857142857143,14.714285714285714,946.4285714285714,34.42857142857143,34.42857142857143,7,168485.38144462914,0.0055425818038562285,717464.055285646,3976.6032177471207,713487.4520678988,0.0,0.004242994571928495,9,1,1.0,0.07833867955360935
27509,7,755827.74,2020-01-18 13:34:00,2020-11-24 15:55:00,260,0.0,0,755827.74,0.0,15,312,107975.39142857143,0,0.0,0,0.0,0.0,0.0,0.9013150623225507,0.9475982532751092,4.678164178118134,7.142857142857143,4.0,13.142857142857142,454.14285714285717,35.285714285714285,37.142857142857146,7,161717.82499429618,0.0055425818038562285,716898.3855011972,3973.4679466928433,712924.9175545044,0.0,0.0,4,0,1.0,0.0782769150322363
25916,14,924193.94,2019-12-08 13:02:00,2020-11-22 13:09:00,335,0.0,0,924193.94,0.0,17,351,66013.85285714285,0,0.0,0,0.0,0.0,0.0,0.9768308619722715,0.9532374100719424,6.621316455869938,7.357142857142857,2.357142857142857,13.785714285714286,359.85714285714283,22.928571428571427,23.928571428571427,14,113502.04869865536,0.0055425818038562285,716389.3541301792,3970.646598678247,712418.707531501,0.0,0.0,1,0,1.0,0.07822133476286512
28173,1,428931.19,2020-11-29 16:41:00,2020-11-29 16:41:00,74,0.0,0,428931.19,0.0,10,1,428931.19,0,0.0,0,0.0,0.0,0.0,0.6231307760789637,0.6628352490421456,3.5294584578487895,11.0,6.0,16.0,1217.0,74.0,74.0,1,306113.6598057218,0.0055425818038562285,716137.4409959114,3969.2503495241017,712168.1906463873,0.0,0.0,5,0,1.0,0.07819382879632175
28789,15,1024739.77,2020-03-24 14:06:00,2020-11-14 10:21:00,294,0.0,0,1024739.77,0.0,25,235,68315.98466666667,0,0.0,0,0.0,0.0,0.0,0.9757027629821965,0.9532374100719424,6.779075213879474,8.533333333333333,4.4,11.333333333333334,326.8,18.933333333333334,19.6,15,110781.99434412271,0.0055425818038562285,715880.7916569433,3967.8278495679656,711912.9638073753,0.0,0.0,5,0,1.0,0.07816580569164501
27047,15,1618596.41,2019-12-10 20:22:00,2020-12-09 19:23:00,376,0.0,0,1618596.41,0.0,0,365,107906.42733333333,1,0.0,1,0.0,0.0,0.0,0.9824916312757525,0.9532374100719424,7.177200201706905,7.466666666666667,2.0,18.533333333333335,381.1333333333333,24.4,25.066666666666666,15,104375.93992935435,0.0055425818038562285,714095.8976089645,3957.934928295827,710137.9626806687,0.0,0.0,3,0,1.0,0.07797091614723978
25486,14,1385693.26,2019-12-09 13:34:00,2020-11-19 10:51:00,294,3914.4,1,1381778.86,0.0028248676045375294,20,346,98698.49,0,0.0,0,0.0,0.0,0.0,0.9693438885063488,0.9532374100719424,6.463682239046389,7.357142857142857,2.142857142857143,13.285714285714286,602.5,20.928571428571427,21.0,14,115890.03524034843,0.0055425818038562285,714047.6117027251,3957.6672997105215,710089.9444030145,0.0,0.0028248676045375294,9,1,1.0,0.07796564389128774
26013,18,1936503.14,2019-12-11 14:28:00,2020-11-22 14:29:00,310,89.1,1,1936414.0399999998,4.601076970110154e-05,17,348,107578.55777777777,2,163916.52,1,0.0,163916.52,0.0,0.9843481232584466,0.9532374100719424,7.8650044234344465,7.055555555555555,2.9444444444444446,13.055555555555555,338.05555555555554,16.555555555555557,17.27777777777778,18,95212.47280935197,0.0055425818038562285,713828.5170866783,3956.452949878298,709872.0641368,163916.52,4.601076970110154e-05,8,0,1.0,0.07794172132291381
27308,8,796057.21,2020-07-02 12:43:00,2020-11-25 11:19:00,297,0.0,0,796057.21,0.0,14,146,99507.15125,0,0.0,0,0.0,0.0,0.0,0.9265810766555486,0.9475982532751092,4.9329445690159455,9.625,1.75,12.75,547.25,34.375,37.125,8,152525.25786144583,0.0055425818038562285,712971.6393098977,3951.703634704585,709019.9356751931,0.0,0.0,3,0,1.0,0.0778481602962989
26160,5,936739.81,2020-02-12 10:26:00,2020-11-08 13:22:00,184,0.0,0,936739.81,0.0,31,271,187347.962,0,0.0,0,0.0,0.0,0.0,0.8023037745218788,0.8869257950530035,3.9968932225880764,7.6,3.6,10.8,1106.2,36.8,36.8,5,200458.00718448256,0.0055425818038562285,710613.1513520202,3938.6315222646394,706674.5198297555,0.0,0.0,2,0,1.0,0.07759064100874427
29436,14,1302277.93,2019-12-01 13:40:00,2020-12-07 09:55:00,282,0.0,0,1302277.93,0.0,2,372,93019.85214285714,2,269605.04,1,0.0,269605.04,0.0,0.9719989220692381,0.9532374100719424,6.847101661997381,8.285714285714286,1.9285714285714286,12.428571428571429,429.7142857142857,19.5,20.142857142857142,14,108069.77047516739,0.0055425818038562285,705362.0389695375,3909.526802323486,701452.512167214,269605.04,0.0,6,0,1.0,0.07701728098157534
30339,8,781653.46,2020-03-29 10:37:00,2020-11-16 09:56:00,234,0.0,0,781653.46,0.0,23,232,97706.6825,0,0.0,0,0.0,0.0,0.0,0.9036649830520067,0.9475982532751092,4.801311080190368,7.5,2.5,9.375,545.75,28.375,29.25,8,154850.79686242947,0.0055425818038562285,704526.8373151103,3904.8976288311073,700621.9396862792,0.0,0.0,8,0,1.0,0.07692608673388197
29139,5,504549.85,2020-03-25 15:17:00,2020-11-24 12:45:00,233,0.0,0,504549.85,0.0,15,244,100909.97,2,138075.73,1,0.0,138075.73,0.0,0.8580621548669407,0.8869257950530035,4.256855404412779,6.6,3.0,15.2,607.0,44.2,46.6,5,186588.13577870722,0.0055425818038562285,704466.2800756632,3904.5619853776566,700561.7180902855,138075.73,0.0,6,0,1.0,0.07691947459193459
