year_block,UserID,first_time,last_time,purchase_baskets,gross_total,return_total,net_total,avg_basket_gross,avg_basket_net,n_events,recency_days,return_rate_value
Y1,27735,2020-10-26 17:23:00,2020-11-08 15:19:00,2,308756.42000000004,0.0,308756.42000000004,154378.21000000002,154378.21000000002,2,31,0.0
Y1,27736,2020-05-04 15:04:00,2020-05-18 12:11:00,1,97978.44,5623.2,92355.24,48989.22,46177.62,2,205,0.05739221812472213
Y1,27737,2020-10-04 12:50:00,2020-11-30 09:50:00,3,346241.68,0.0,346241.68,115413.89333333333,115413.89333333333,3,9,0.0
Y1,27738,2019-12-15 17:56:00,2020-05-21 11:34:00,3,200642.66,0.0,200642.66,66880.88666666667,66880.88666666667,3,202,0.0
Y1,27739,2019-12-15 19:05:00,2020-11-09 12:26:00,7,910388.12,12601.6,897786.52,101154.23555555556,99754.05777777778,9,30,0.013842008395276512
Y1,27741,2020-05-05 09:04:00,2020-05-05 09:04:00,1,58840.8,0.0,58840.8,58840.8,58840.8,1,218,0.0
Y1,27745,2020-05-28 08:33:00,2020-10-15 12:00:00,3,120139.5,0.0,120139.5,40046.5,40046.5,3,55,0.0
Y1,27746,2020-05-20 10:56:00,2020-09-13 13:42:00,2,82058.6,0.0,82058.6,41029.3,41029.3,2,87,0.0
Y1,27747,2020-04-27 12:12:00,2020-11-17 12:58:00,4,408882.39,11201.4,397680.99,81776.478,79536.198,5,22,0.027395163680196642
Y1,27748,2019-12-09 12:45:00,2020-08-05 12:21:00,2,30521.159999999996,0.0,30521.159999999996,15260.579999999998,15260.579999999998,2,126,0.0
Y1,27749,2020-11-29 11:03:00,2020-11-29 11:03:00,1,64368.72,0.0,64368.72,64368.72,64368.72,1,10,0.0
Y1,27750,2020-05-12 15:56:00,2020-05-12 15:56:00,1,127785.23,0.0,127785.23,127785.23,127785.23,1,211,0.0
Y1,27751,2020-09-12 13:06:00,2020-09-12 13:10:00,2,192850.06999999998,0.0,192850.06999999998,96425.03499999999,96425.03499999999,2,88,0.0
Y1,27754,2019-12-18 15:35:00,2020-01-07 11:52:00,1,40095.6,7116.9,32978.7,20047.8,16489.35,2,337,0.17749827911292013
Y1,27755,2020-04-19 08:57:00,2020-05-20 09:53:00,2,277979.66000000003,0.0,277979.66000000003,138989.83000000002,138989.83000000002,2,203,0.0
Y1,27758,2019-12-01 10:18:00,2020-10-05 15:15:00,5,791340.5399999999,7305831.0,-6514490.46,113048.64857142857,-930641.4942857142,7,65,9.232221313974387
Y1,27761,2020-02-01 11:55:00,2020-08-18 09:48:00,3,183929.5,6617.61,177311.89,45982.375,44327.9725,4,113,0.035979057193109315
Y1,27763,2020-05-02 11:31:00,2020-10-10 13:38:00,2,192009.14,0.0,192009.14,96004.57,96004.57,2,60,0.0
Y1,27765,2019-12-05 13:29:00,2020-10-01 15:46:00,6,192170.3,0.0,192170.3,32028.38333333333,32028.38333333333,6,69,0.0
Y1,27766,2019-12-07 15:10:00,2020-11-19 13:21:00,6,973724.11,0.0,973724.11,162287.35166666665,162287.35166666665,6,20,0.0
Y1,27767,2020-02-07 11:52:00,2020-11-25 17:00:00,5,538140.19,4012.2000000000003,534127.99,89690.03166666666,89021.33166666667,6,14,0.0074556780455293644
Y1,27768,2020-03-28 13:42:00,2020-05-07 09:21:00,2,83150.28,26843.0,56307.28,27716.76,18769.093333333334,3,216,0.32282513059486995
Y1,27769,2020-09-02 17:17:00,2020-09-02 17:17:00,1,47821.53,0.0,47821.53,47821.53,47821.53,1,98,0.0
Y1,27770,2020-02-14 12:36:00,2020-11-04 18:13:00,4,645104.1900000001,0.0,645104.1900000001,161276.04750000002,161276.04750000002,4,35,0.0
Y1,27771,2020-05-02 15:10:00,2020-12-06 14:22:00,5,679447.7,4012.2000000000003,675435.5,113241.28333333333,112572.58333333333,6,3,0.0059050902666974965
Y1,27773,2019-12-17 17:46:00,2020-11-17 13:46:00,3,252296.74,0.0,252296.74,84098.91333333333,84098.91333333333,3,22,0.0
Y1,27775,2020-06-29 15:04:00,2020-08-29 10:42:00,2,238777.6,14629.8,224147.80000000002,79592.53333333334,74715.93333333333,3,102,0.061269566324479344
Y1,27776,2020-07-25 12:44:00,2020-07-25 12:44:00,1,22240.08,0.0,22240.08,22240.08,22240.08,1,137,0.0
Y1,27777,2020-06-16 14:34:00,2020-06-30 08:23:00,1,50931.44,15631.2,35300.240000000005,16977.146666666667,11766.746666666668,3,162,0.3069066965316512
Y1,27779,2020-01-24 15:35:00,2020-11-30 15:46:00,6,441554.26,4840.2,436714.06,63079.18,62387.72285714286,7,9,0.010961733219378293
Y1,27782,2020-03-09 10:45:00,2020-03-09 10:45:00,1,61448.53,0.0,61448.53,61448.53,61448.53,1,275,0.0
Y1,27784,2020-02-24 12:05:00,2020-10-31 10:38:00,4,306747.15,0.0,306747.15,76686.7875,76686.7875,4,39,0.0
Y1,27786,2019-12-09 14:55:00,2020-11-08 15:50:00,3,346676.12,0.0,346676.12,115558.70666666667,115558.70666666667,3,31,0.0
Y1,27788,2020-03-07 12:10:00,2020-08-22 12:45:00,7,908418.3400000001,1837.98,906580.36,113552.29250000001,113322.545,8,109,0.002023274871354975
Y1,27790,2020-04-28 15:00:00,2020-04-28 15:00:00,1,56835.5,0.0,56835.5,56835.5,56835.5,1,225,0.0
Y1,27791,2019-12-13 13:53:00,2020-11-28 11:59:00,3,266604.2,5846.7,260757.5,53320.840000000004,52151.5,5,11,0.021930262163911893
Y1,27792,2020-03-24 14:40:00,2020-06-30 13:06:00,4,118559.82,6406.2,112153.62,23711.964,22430.724,5,162,0.054033482844356544
Y1,27793,2020-02-03 13:29:00,2020-02-03 13:29:00,1,90844.73999999999,0.0,90844.73999999999,90844.73999999999,90844.73999999999,1,310,0.0
Y1,27796,2020-04-19 14:08:00,2020-10-01 13:40:00,2,197283.32,0.0,197283.32,98641.66,98641.66,2,69,0.0
Y1,27797,2020-07-16 14:23:00,2020-11-14 15:14:00,3,471223.16000000003,0.0,471223.16000000003,157074.3866666667,157074.3866666667,3,25,0.0
Y1,27799,2020-03-31 13:15:00,2020-03-31 13:15:00,1,58293.829999999994,0.0,58293.829999999994,58293.829999999994,58293.829999999994,1,253,0.0
Y1,27800,2020-04-21 12:43:00,2020-04-21 12:43:00,1,25976.200000000004,0.0,25976.200000000004,25976.200000000004,25976.200000000004,1,232,0.0
Y1,27801,2019-12-08 12:54:00,2020-11-01 17:05:00,7,551780.95,0.0,551780.95,78825.84999999999,78825.84999999999,7,38,0.0
Y1,27803,2020-11-02 19:50:00,2020-11-02 19:50:00,1,37303.2,0.0,37303.2,37303.2,37303.2,1,37,0.0
Y1,27804,2020-07-30 14:31:00,2020-10-18 15:25:00,2,51858.16,0.0,51858.16,25929.08,25929.08,2,52,0.0
Y1,27806,2019-12-01 11:35:00,2020-09-05 12:31:00,2,48069.0,19453.600000000002,28615.399999999998,16023.0,9538.466666666665,3,95,0.4047015748195303
Y1,27807,2020-09-20 10:23:00,2020-09-20 10:23:00,1,139861.6,0.0,139861.6,139861.6,139861.6,1,80,0.0
Y1,27810,2019-12-10 09:42:00,2020-12-05 10:12:00,15,1322945.31,7086.4,1315858.91,82684.081875,82241.181875,16,4,0.005356532841104368
Y1,27811,2019-12-03 12:28:00,2020-11-15 12:50:00,3,594798.96,0.0,594798.96,198266.31999999998,198266.31999999998,3,24,0.0
Y1,27813,2020-11-12 09:39:00,2020-11-19 08:31:00,1,269028.24,6516.6,262511.64,134514.12,131255.82,2,20,0.024222735873378944
Y1,27814,2020-09-27 10:09:00,2020-10-08 14:52:00,1,111812.0,847.8000000000001,110964.2,55906.0,55482.1,2,62,0.007582370407469682
Y1,27815,2020-05-13 09:35:00,2020-05-13 09:35:00,1,12436.74,0.0,12436.74,12436.74,12436.74,1,210,0.0
Y1,27816,2020-06-07 12:17:00,2020-11-24 14:39:00,2,277612.01,0.0,277612.01,138806.005,138806.005,2,15,0.0
Y1,27818,2020-09-21 09:14:00,2020-09-21 09:14:00,1,40399.2,0.0,40399.2,40399.2,40399.2,1,79,0.0
Y1,27819,2020-04-23 11:14:00,2020-04-23 11:14:00,1,97290.5,0.0,97290.5,97290.5,97290.5,1,230,0.0
Y1,27821,2020-09-23 14:00:00,2020-11-24 15:17:00,4,509949.36,1783.2,508166.16,101989.872,101633.23199999999,5,15,0.003496817801673484
Y1,27822,2020-02-28 10:37:00,2020-02-28 10:37:00,1,41497.2,0.0,41497.2,41497.2,41497.2,1,285,0.0
Y1,27823,2020-05-13 18:49:00,2020-05-13 18:49:00,1,141891.77,0.0,141891.77,141891.77,141891.77,1,210,0.0
Y1,27824,2019-12-06 15:08:00,2019-12-06 15:08:00,1,55950.0,0.0,55950.0,55950.0,55950.0,1,369,0.0
Y1,27825,2020-02-01 14:52:00,2020-08-31 11:04:00,4,3386391.4499999997,2104087.95,1282303.4999999998,564398.575,213717.24999999997,6,100,0.6213363047559077
Y1,27826,2020-11-03 14:52:00,2020-11-03 14:52:00,1,321704.48,0.0,321704.48,321704.48,321704.48,1,36,0.0
Y1,27827,2019-12-02 16:59:00,2020-11-18 11:02:00,7,588863.5,1564999.02,-976135.52,73607.9375,-122016.94,8,21,2.657660085911251
Y1,27828,2020-01-24 15:42:00,2020-11-19 13:24:00,6,379508.07999999996,0.0,379508.07999999996,63251.34666666666,63251.34666666666,6,20,0.0
Y1,27829,2019-12-05 15:18:00,2020-06-17 16:16:00,2,253855.63,0.0,253855.63,126927.815,126927.815,2,175,0.0
Y1,27830,2019-12-01 17:31:00,2020-12-01 13:23:00,5,693751.07,7288.799999999999,686462.27,115625.17833333333,114410.37833333334,6,8,0.010506362173971133
Y1,27831,2020-06-30 13:15:00,2020-06-30 13:15:00,1,14220.0,0.0,14220.0,14220.0,14220.0,1,162,0.0
Y1,27832,2020-01-29 12:07:00,2020-01-29 12:07:00,1,63388.24,0.0,63388.24,63388.24,63388.24,1,315,0.0
Y1,27833,2020-05-05 13:03:00,2020-09-09 11:59:00,4,60123.600000000006,0.0,60123.600000000006,15030.900000000001,15030.900000000001,4,91,0.0
Y1,27834,2020-01-15 16:58:00,2020-11-04 11:48:00,5,378473.41,5001.0,373472.41,47309.17625,46684.05125,8,35,0.013213609907232322
Y1,27835,2020-10-05 13:11:00,2020-10-05 13:14:00,1,107150.25,0.0,107150.25,53575.125,53575.125,2,65,0.0
Y1,27838,2020-02-23 11:14:00,2020-11-15 12:43:00,4,1559739.46,0.0,1559739.46,389934.865,389934.865,4,24,0.0
Y1,27839,2019-12-10 20:16:00,2020-08-18 16:54:00,3,817216.99,7306.650000000001,809910.34,204304.2475,202477.585,4,113,0.008940893409472557
Y1,27840,2020-11-25 13:46:00,2020-11-25 13:46:00,1,72533.1,0.0,72533.1,72533.1,72533.1,1,14,0.0
Y1,27841,2020-03-18 13:16:00,2020-03-18 13:16:00,1,70136.18000000001,0.0,70136.18000000001,70136.18000000001,70136.18000000001,1,266,0.0
Y1,27842,2019-12-18 15:08:00,2020-11-30 14:04:00,7,1368869.48,2426.34,1366443.14,171108.685,170805.3925,8,9,0.0017725137680767054
Y1,27843,2019-12-16 17:27:00,2020-12-08 14:46:00,19,3030653.5100000002,917284.8899999999,2113368.62,131767.54391304348,91885.59217391304,23,1,0.30266900751712783
Y1,27844,2019-12-16 12:17:00,2019-12-16 12:17:00,1,126354.2,0.0,126354.2,126354.2,126354.2,1,359,0.0
Y1,27846,2020-10-20 12:47:00,2020-10-31 11:15:00,2,246279.8,0.0,246279.8,123139.9,123139.9,2,39,0.0
Y1,27847,2020-06-03 11:12:00,2020-12-06 14:55:00,5,967733.63,59984.509999999995,907749.12,96773.363,90774.912,10,3,0.0619845256385272
Y1,27848,2019-12-13 11:34:00,2019-12-13 11:34:00,1,113144.72,0.0,113144.72,113144.72,113144.72,1,362,0.0
Y1,27849,2020-02-12 12:34:00,2020-07-07 12:02:00,3,213320.89,7972.2,205348.69,53330.2225,51337.1725,4,155,0.03737186733094916
Y1,27851,2020-08-19 12:38:00,2020-11-23 12:48:00,3,356238.63999999996,0.0,356238.63999999996,118746.21333333332,118746.21333333332,3,16,0.0
Y1,27854,2020-11-24 14:48:00,2020-11-24 14:48:00,1,123637.37,0.0,123637.37,123637.37,123637.37,1,15,0.0
Y1,27857,2020-02-01 13:23:00,2020-11-14 12:39:00,2,97551.61,0.0,97551.61,48775.805,48775.805,2,25,0.0
Y1,27858,2020-01-13 14:59:00,2020-12-09 09:23:00,18,3098203.61,25571.88,3072631.73,147533.50523809524,146315.79666666666,21,0,0.008253776452090572
Y1,27859,2019-12-04 16:37:00,2020-11-25 14:53:00,7,621873.63,0.0,621873.63,88839.09,88839.09,7,14,0.0
Y1,27860,2020-11-17 13:39:00,2020-11-17 13:39:00,1,40921.92,0.0,40921.92,40921.92,40921.92,1,22,0.0
Y1,27863,2019-12-20 12:21:00,2020-11-25 19:36:00,7,859893.13,15497.599999999999,844395.53,85989.313,84439.553,10,14,0.018022704751693968
Y1,27864,2020-09-19 13:57:00,2020-11-21 14:35:00,2,144432.07,0.0,144432.07,72216.035,72216.035,2,18,0.0
Y1,27866,2020-01-05 10:19:00,2020-11-04 18:40:00,8,1209209.73,3943.5,1205266.23,109928.15727272727,109569.65727272727,11,35,0.0032612208636462097
Y1,27868,2019-12-02 15:16:00,2020-11-16 15:27:00,15,2500257.11,38159.9,2462097.21,147073.9476470588,144829.24764705883,17,23,0.01526239035472636
Y1,27869,2020-04-12 09:19:00,2020-04-12 09:19:00,1,87910.4,0.0,87910.4,87910.4,87910.4,1,241,0.0
Y1,27870,2020-11-22 12:10:00,2020-12-01 13:17:00,2,256792.16000000003,0.0,256792.16000000003,128396.08000000002,128396.08000000002,2,8,0.0
Y1,27872,2019-12-15 17:31:00,2020-11-10 12:13:00,15,1005399.4199999999,52725.869999999995,952673.5499999999,47876.16285714285,45365.40714285714,21,29,0.052442709783938404
Y1,27874,2020-11-10 14:26:00,2020-12-08 12:24:00,2,389363.94,0.0,389363.94,194681.97,194681.97,2,1,0.0
Y1,27875,2020-07-15 11:10:00,2020-07-15 11:10:00,1,102308.98999999999,0.0,102308.98999999999,102308.98999999999,102308.98999999999,1,147,0.0
Y1,27877,2020-06-08 14:52:00,2020-11-28 15:18:00,6,1441914.5899999999,0.0,1441914.5899999999,240319.0983333333,240319.0983333333,6,11,0.0
Y1,27879,2019-12-14 12:48:00,2019-12-14 12:48:00,1,51295.2,0.0,51295.2,51295.2,51295.2,1,361,0.0
Y1,27880,2020-09-16 20:04:00,2020-12-09 15:36:00,2,294173.94,20329.2,273844.74,73543.485,68461.185,4,0,0.0691060533778077
Y1,27881,2020-10-26 16:31:00,2020-10-26 16:31:00,1,63533.729999999996,0.0,63533.729999999996,63533.729999999996,63533.729999999996,1,44,0.0
Y1,27883,2020-02-14 12:38:00,2020-06-20 10:49:00,6,493991.2,250439.55000000002,243551.65000000002,44908.29090909091,22141.059090909093,11,172,0.5069716828963755
Y1,27885,2020-11-29 11:10:00,2020-11-29 11:10:00,1,60236.159999999996,0.0,60236.159999999996,60236.159999999996,60236.159999999996,1,10,0.0
Y1,27887,2019-12-02 11:53:00,2020-07-15 13:42:00,3,708274.4,1502.4,706772.0,177068.6,176693.0,4,147,0.002121211778937655
Y1,27888,2020-09-06 11:28:00,2020-09-06 11:28:00,1,70872.01,0.0,70872.01,70872.01,70872.01,1,94,0.0
Y1,27889,2020-01-28 14:39:00,2020-12-02 12:47:00,12,1119431.94,6323.88,1113108.06,69964.49625,69569.25375,16,7,0.005649186675877767
Y1,27890,2020-12-03 17:28:00,2020-12-03 17:28:00,1,99712.95999999999,0.0,99712.95999999999,99712.95999999999,99712.95999999999,1,6,0.0
Y1,27891,2020-04-12 11:45:00,2020-04-12 11:55:00,2,194741.40000000002,22997.1,171744.30000000002,64913.80000000001,57248.100000000006,3,241,0.11809045226130652
Y1,27892,2019-12-06 13:40:00,2020-11-28 13:56:00,12,2279889.65,10888.199999999999,2269001.45,162849.26071428572,162071.53214285715,14,11,0.004775757458261192
Y1,27893,2020-04-23 12:20:00,2020-04-23 12:20:00,1,85742.73,0.0,85742.73,85742.73,85742.73,1,230,0.0
Y1,27894,2020-01-11 13:16:00,2020-10-14 16:54:00,5,233726.9,0.0,233726.9,46745.38,46745.38,5,56,0.0
Y1,27895,2019-12-03 15:15:00,2020-11-26 11:14:00,8,641204.14,23176.4,618027.74,64120.414000000004,61802.774,10,13,0.03614511908797095
Y1,27896,2020-06-07 15:05:00,2020-11-10 14:04:00,6,465068.83999999997,6871.199999999999,458197.63999999996,58133.604999999996,57274.704999999994,8,29,0.014774586919218237
Y1,27897,2020-03-26 16:17:00,2020-03-26 16:17:00,1,54284.7,0.0,54284.7,54284.7,54284.7,1,258,0.0
Y1,27900,2019-12-06 11:58:00,2020-12-09 16:53:00,22,2564399.66,69668.2,2494731.46,91585.70214285715,89097.55214285714,28,0,0.02716745017818322
Y1,27903,2020-03-10 15:25:00,2020-03-10 15:30:00,1,121790.41,3805.2000000000003,117985.21,60895.205,58992.605,2,274,0.031243839313785052
Y1,27904,2020-05-20 14:06:00,2020-05-20 14:06:00,1,345616.7,0.0,345616.7,345616.7,345616.7,1,203,0.0
Y1,27905,2020-11-07 10:14:00,2020-11-07 10:15:00,2,42681.84,0.0,42681.84,21340.92,21340.92,2,32,0.0
Y1,27906,2020-02-14 12:22:00,2020-11-21 10:40:00,4,311495.55,0.0,311495.55,77873.8875,77873.8875,4,18,0.0
Y1,27907,2019-12-13 15:17:00,2020-10-11 10:33:00,2,143154.01,0.0,143154.01,71577.005,71577.005,2,59,0.0
Y1,27908,2020-01-28 11:36:00,2020-07-22 14:51:00,3,453152.92000000004,103.38,453049.54000000004,113288.23000000001,113262.38500000001,4,140,0.00022813490863084362
Y1,27909,2020-02-01 15:58:00,2020-09-02 15:52:00,2,18188.48,0.0,18188.48,9094.24,9094.24,2,98,0.0
Y1,27911,2019-12-15 14:53:00,2020-11-12 12:11:00,2,56459.340000000004,0.0,56459.340000000004,28229.670000000002,28229.670000000002,2,27,0.0
Y1,27914,2020-02-28 10:55:00,2020-11-14 10:46:00,5,489859.48,0.0,489859.48,97971.896,97971.896,5,25,0.0
Y1,27915,2020-03-28 14:04:00,2020-12-05 12:57:00,14,2152630.84,6836.849999999999,2145793.9899999998,143508.72266666667,143052.93266666666,15,4,0.0031760438775466026
Y1,27916,2019-12-06 12:10:00,2020-11-18 14:25:00,10,1742918.6,0.0,1742918.6,174291.86000000002,174291.86000000002,10,21,0.0
Y1,27917,2020-04-14 14:38:00,2020-11-24 13:16:00,3,612947.62,0.0,612947.62,204315.87333333332,204315.87333333332,3,15,0.0
Y1,27918,2019-12-10 14:19:00,2020-03-31 13:40:00,3,357439.76,0.0,357439.76,119146.58666666667,119146.58666666667,3,253,0.0
Y1,27919,2020-09-01 14:37:00,2020-12-02 15:46:00,3,497664.95,4652.099999999999,493012.85000000003,124416.2375,123253.21250000001,4,7,0.00934785541959505
Y1,27920,2020-03-30 12:50:00,2020-03-30 12:50:00,1,16747.6,0.0,16747.6,16747.6,16747.6,1,254,0.0
Y1,27922,2019-12-13 16:17:00,2019-12-16 14:54:00,2,89899.5,0.0,89899.5,44949.75,44949.75,2,359,0.0
Y1,27924,2020-10-03 14:37:00,2020-11-21 15:45:00,3,455088.95,5398.65,449690.3,91017.79000000001,89938.06,5,18,0.011862845714008216
Y1,27925,2020-02-07 11:21:00,2020-11-28 11:01:00,8,666440.6799999999,68639.97,597800.71,47602.90571428571,42700.05071428571,14,11,0.10299486820042258
Y1,27926,2019-12-02 12:19:00,2020-12-08 14:38:00,26,1809409.8399999999,1323845.43,485564.4099999999,60313.66133333333,16185.480333333331,30,1,0.7316448715676267
Y1,27928,2020-11-28 15:04:00,2020-11-28 15:04:00,1,91506.47,0.0,91506.47,91506.47,91506.47,1,11,0.0
Y1,27929,2020-02-07 12:16:00,2020-11-05 11:34:00,2,356057.78,0.0,356057.78,178028.89,178028.89,2,34,0.0
Y1,27931,2020-01-08 10:02:00,2020-04-27 17:07:00,3,213264.0,1049.88,212214.12,53316.0,53053.53,4,226,0.004922912446545128
Y1,27932,2020-08-05 08:44:00,2020-11-12 12:07:00,3,82722.0,0.0,82722.0,27574.0,27574.0,3,27,0.0
Y1,27933,2020-01-31 12:19:00,2020-01-31 12:19:00,1,95552.6,0.0,95552.6,95552.6,95552.6,1,313,0.0
Y1,27935,2020-04-12 10:09:00,2020-11-22 14:49:00,5,417985.19999999995,0.0,417985.19999999995,83597.04,83597.04,5,17,0.0
Y1,27936,2020-02-04 09:20:00,2020-05-06 09:23:00,3,55460.0,0.0,55460.0,18486.666666666668,18486.666666666668,3,217,0.0
Y1,27940,2020-08-09 12:27:00,2020-08-09 12:27:00,1,49816.8,0.0,49816.8,49816.8,49816.8,1,122,0.0
Y1,27941,2020-07-28 11:46:00,2020-12-09 16:10:00,5,545231.6,14616.099999999999,530615.5,68153.95,66326.9375,8,0,0.02680714030514739
Y1,27942,2020-05-13 13:10:00,2020-05-13 13:10:00,1,75163.7,0.0,75163.7,75163.7,75163.7,1,210,0.0
Y1,27943,2020-10-08 09:20:00,2020-10-08 09:20:00,1,86408.28,0.0,86408.28,86408.28,86408.28,1,62,0.0
Y1,27944,2020-09-20 10:15:00,2020-09-20 10:15:00,1,130780.44,0.0,130780.44,130780.44,130780.44,1,80,0.0
Y1,27945,2020-04-25 11:50:00,2020-10-07 14:30:00,4,387151.82,12231.900000000001,374919.92,77430.364,74983.984,5,63,0.031594582197753844
Y1,27946,2019-12-01 14:53:00,2020-12-02 10:39:00,17,2136319.62,6631.200000000001,2129688.42,112437.87473684212,112088.86421052631,19,7,0.0031040299110298864
Y1,27947,2019-12-02 09:35:00,2020-12-06 15:35:00,8,459636.68,10060.5,449576.18,41785.152727272725,40870.56181818182,11,3,0.021887939839788245
Y1,27948,2020-03-01 16:02:00,2020-03-16 10:00:00,1,8920.800000000001,123.9,8796.900000000001,4460.400000000001,4398.450000000001,2,268,0.013888888888888888
Y1,27950,2020-01-14 14:03:00,2020-12-01 13:38:00,5,282320.04,534.5999999999999,281785.44,47053.34,46964.24,6,8,0.0018935956512332597
Y1,27951,2020-03-02 14:48:00,2020-11-14 15:27:00,8,538966.86,0.0,538966.86,67370.8575,67370.8575,8,25,0.0
Y1,27952,2020-01-08 12:16:00,2020-06-14 11:55:00,8,439913.17,21243.9,418669.27,36659.43083333333,34889.105833333335,12,178,0.04829112072275536
Y1,27953,2020-10-20 10:10:00,2020-10-20 10:10:00,1,190920.0,0.0,190920.0,190920.0,190920.0,1,50,0.0
Y1,27956,2020-01-25 14:50:00,2020-11-30 13:32:00,13,445100.46,16574.0,428526.46,26182.38,25207.438823529414,17,9,0.03723653756727189
Y1,27958,2020-04-08 12:51:00,2020-04-08 12:51:00,1,114728.34,0.0,114728.34,114728.34,114728.34,1,245,0.0
Y1,27959,2019-12-01 11:48:00,2020-10-07 17:23:00,4,654071.22,17571.0,636500.22,93438.74571428572,90928.60285714285,7,63,0.026864047006991076
Y1,27960,2019-12-02 15:28:00,2020-11-14 12:07:00,24,2699506.61,26277.6,2673229.01,99981.72629629628,99008.48185185184,27,25,0.00973422324755856
Y1,27961,2020-09-27 13:10:00,2020-09-27 13:10:00,1,123688.72,0.0,123688.72,123688.72,123688.72,1,73,0.0
Y1,27962,2020-07-20 13:16:00,2020-11-08 16:07:00,3,235114.09999999998,0.0,235114.09999999998,78371.36666666665,78371.36666666665,3,31,0.0
Y1,27965,2020-10-26 11:32:00,2020-11-04 17:47:00,1,122497.36,2018.6999999999998,120478.66,61248.68,60239.33,2,35,0.016479538824346905
Y1,27967,2020-01-07 13:24:00,2020-10-11 17:05:00,8,1267955.6,35481.299999999996,1232474.3,90568.25714285715,88033.87857142858,14,59,0.027983077640888997
Y1,27968,2019-12-10 14:46:00,2020-11-11 10:19:00,7,554145.64,0.0,554145.64,79163.66285714286,79163.66285714286,7,28,0.0
Y1,27970,2020-06-15 15:23:00,2020-11-28 12:23:00,5,407559.77999999997,1232.1,406327.68,67926.62999999999,67721.28,6,11,0.0030231147931231096
Y1,27971,2020-10-14 17:16:00,2020-10-26 11:07:00,1,111066.23999999999,4390.2,106676.04,55533.119999999995,53338.02,2,44,0.03952776289176621
Y1,27972,2020-07-05 11:56:00,2020-09-08 14:14:00,2,121059.0,0.0,121059.0,60529.5,60529.5,2,92,0.0
Y1,27973,2019-12-13 13:39:00,2020-12-08 09:51:00,9,799689.19,19832.4,779856.79,66640.76583333332,64988.065833333334,12,1,0.024800135162512327
Y1,27974,2020-06-25 11:39:00,2020-09-15 13:46:00,4,497128.3,0.0,497128.3,124282.075,124282.075,4,85,0.0
Y1,27975,2020-03-05 14:30:00,2020-03-05 14:30:00,1,83832.4,0.0,83832.4,83832.4,83832.4,1,279,0.0
Y1,27976,2020-03-07 14:52:00,2020-03-07 14:52:00,1,163056.84,0.0,163056.84,163056.84,163056.84,1,277,0.0
Y1,27978,2019-12-08 17:51:00,2020-07-18 13:54:00,13,1122558.92,17808.05,1104750.8699999999,62364.38444444444,61375.048333333325,18,144,0.015863799826204224
Y1,27979,2020-11-21 15:30:00,2020-11-21 15:30:00,1,98467.4,0.0,98467.4,98467.4,98467.4,1,18,0.0
Y1,27980,2020-11-09 08:58:00,2020-11-09 08:58:00,1,42033.200000000004,0.0,42033.200000000004,42033.200000000004,42033.200000000004,1,30,0.0
Y1,27981,2020-05-19 11:37:00,2020-09-28 15:10:00,2,210729.94,0.0,210729.94,105364.97,105364.97,2,72,0.0
Y1,27982,2019-12-15 17:54:00,2020-10-22 08:24:00,4,153005.86,0.0,153005.86,38251.465,38251.465,4,48,0.0
Y1,27983,2020-01-27 11:44:00,2020-11-26 11:52:00,6,349205.0,12154.4,337050.6,43650.625,42131.325,8,13,0.03480591629558569
Y1,27984,2020-04-13 13:11:00,2020-09-16 12:37:00,2,190667.82,11399.400000000001,179268.41999999998,47666.955,44817.104999999996,4,84,0.05978670129023346
Y1,27985,2019-12-14 16:36:00,2020-12-02 15:40:00,15,2309578.09,12943.2,2296634.89,128309.89388888888,127590.82722222223,18,7,0.0056041404514709445
