ProductID,product_name,gross,returns,net
34379,ROBIN CHRISTMAS CARD,168790.5,206.76,168583.74
34380,VINTAGE CARAVAN GREETING CARD ,425179.44,2429.43,422750.00999999995
34381,DINOSAUR BIRTHDAY CARD,199198.97999999998,2326.0499999999997,196872.93
34382,ROBOT BIRTHDAY CARD,765778.4099999999,103.38,765675.0299999999
34383,BOTANICAL LAVENDER GIFT WRAP ,98673.15,0.0,98673.15
34384,BOTANICAL LILY GIFT WRAP,65795.25,775.3499999999999,65019.899999999994
34385,BOTANICAL ROSE GIFT WRAP,224865.44999999998,0.0,224865.44999999998
34386,PHOTO FRAME,2169136.1999999997,7466.55,2161669.65
34387,CHRISTMAS CARD SINGING ANGEL,175646.91,206.76,175440.15
34388,CHRISTMAS CARD SCREEN PRINT ,136846.56,103.38,136743.18
34389,CHRISTMAS CARD STACK OF PRESENTS,142177.47,568.5899999999999,141608.88
34390,SPACE BOY GIFT WRAP,1149308.5799999998,1033.8,1148274.7799999998
34391,TEA PARTY  WRAPPING PAPER ,491908.3499999999,827.04,491081.30999999994
34392,EMPIRE GIFT WRAP,629045.1,10049.399999999998,618995.7
34393,BIRTHDAY BANQUET GIFT WRAP,232604.99999999997,775.3499999999999,231829.64999999997
34394,WRAP CHRISTMAS SCREEN PRINT,226515.9,1550.6999999999998,224965.19999999998
34395,PINK PAISLEY ROSE GIFT WRAP,271153.05,1550.6999999999998,269602.35
34396,BLUE SCANDINAVIAN PAISLEY WRAP,277853.24999999994,0.0,277853.24999999994
34397,VINTAGE CARAVAN GIFT WRAP,304157.33999999997,0.0,304157.33999999997
34398,EMPIRE DESIGN ROSETTE,524293.44,1115.1000000000001,523178.33999999997
34399,MINI CAKE STAND HANGING HEARTS,146535.9,4126.2,142409.69999999998
34400,MINI CAKE STAND  HANGING STRAWBERY,1477621.41,20544.0,1457077.41
34401,CERAMIC PLATE LOVE HEART DESIGN,113080.20000000001,1303.02,111777.18000000001
34402,CERAMIC PLATE STRAWBERRY DESIGN,689017.86,12740.640000000001,676277.22
34403,CERAMIC LOVE HEARTS DESIGN MUG,260748.78,3185.16,257563.62
34404,CERAMIC STRWBERRY DESIGN MUG,1401188.6400000001,21572.22,1379616.42
34405,LARGE CAKE STAND HANGING HEARTS,1615504.7399999998,72344.0,1543160.7399999998
34406,LARGE CAKE STAND  HANGING STRAWBERY,5396403.6899999995,483312.35,4913091.34
34407,CERAMIC BOWL WITH LOVE HEART DESIGN,297380.28,2446.2000000000003,294934.08
34408,CERAMIC BOWL WITH STRAWBERRY DESIGN,1286351.52,22518.0,1263833.52
34409,CAT FOOD BOWL,1979042.28,48542.1,1930500.18
34410,CHRISTMAS PUDDING TRINKET POT ,1069955.79,11437.86,1058517.9300000002
34411,LOVE HEART TRINKET POT,622994.64,2714.4,620280.24
34412,CHOC TRUFFLE GOLD TRINKET POT ,648743.52,15591.599999999999,633151.9199999999
34413, BLACK PIRATE TREASURE CHEST,430449.3,3174.0,427275.3
34414, BROWN  PIRATE TREASURE CHEST ,251729.09999999998,0.0,251729.09999999998
34415,SMALL RETRO SPOT MUG IN BOX  RED,1443687.6199999999,46015.08,1397672.5399999998
34416,SMALL RETRO SPOT MUG IN BOX  WHITE,1234448.2,33436.8,1201011.4
34417,TEA CUP AND SAUCER RETRO SPOT,2139736.1999999997,62476.2,2077259.9999999998
34418,RETRO SPOT STORAGE JAR,2072966.5199999998,80319.84,1992646.6799999997
34419,6 RIBBONS SHIMMERING PINKS ,444406.86,0.0,444406.86
34420,6 RIBBONS ELEGANT CHRISTMAS ,906309.12,0.0,906309.12
34421,6 RIBBONS EMPIRE  ,773718.0,0.0,773718.0
34422,6 RIBBONS RUSTIC CHARM,5691926.279999999,10474.199999999999,5681452.08
34423,RIBBON REEL LACE DESIGN ,1715869.65,6331.2,1709538.45
34424,RIBBON REEL HEARTS DESIGN ,1890367.98,4602.3,1885765.68
34425,RIBBON REEL SPOTS DESIGN ,1586414.7,4602.3,1581812.4
34426,RIBBON REEL FLORA + FAUNA ,693496.14,4602.3,688893.84
34427,RIBBON REEL STRIPES DESIGN ,2879212.8,1428.3,2877784.5
34428,PAPER CHAIN KIT RETRO SPOT,6589896.36,107650.8,6482245.5600000005
34429,PAPER CHAIN KIT EMPIRE,4059234.0,13209.0,4046025.0
34430,PAPER CHAIN KIT SKULLS ,1123810.8,134231.4,989579.4
34431,PAPER CHAIN KIT 50'S CHRISTMAS ,12630741.18,101001.6,12529739.58
34432,PAPER BUNTING WHITE LACE,3996125.5500000003,21735.149999999998,3974390.4
34433,PAPER BUNTING COLOURED LACE,2503176.6,13898.400000000001,2489278.2
34434,PAPER BUNTING VINTAGE PAISLEY,1956937.35,12887.550000000001,1944049.8
34435,PAPER BUNTING RETRO SPOTS,7704389.680000001,113401.8,7590987.88
34436,EMPIRE TISSUE BOX,510981.84,2601.9,508379.94
34437,BLUE PAISLEY TISSUE BOX,191960.46000000002,0.0,191960.46000000002
34438,MOTORING TISSUE BOX,385678.65,2791.62,382887.03
34439,RED POLKA DOT TISSUE BOX,496587.03,1559.22,495027.81
34440,LADS ONLY TISSUE BOX,538330.3200000001,8036.37,530293.9500000001
34441,PINK PAISLEY SQUARE TISSUE BOX ,250721.76,247.8,250473.96
34442,SWALLOW SQUARE TISSUE BOX,349435.92,1362.9,348073.02
34443,BOUDOIR SQUARE TISSUE BOX,441818.43,3625.38,438193.05
34444,CARAVAN SQUARE TISSUE BOX,355598.76,1239.0,354359.76
34445,SKULLS SQUARE TISSUE BOX,170387.7,0.0,170387.7
34446,MIRROR MOSAIC VOTIVE HOLDER,218002.74,17191.769999999997,200810.97
34447,MIRROR MOSAIC T-LIGHT HOLDER ,182528.69999999998,36275.1,146253.6
34448,MIRROR MOSAIC T-LIGHT HOLDER ROUND,236560.97999999998,25176.54,211384.44
34449,MIRROR MOSAIC CANDLE PLATE,140050.08000000002,0.0,140050.08000000002
34450,MIRROR MOSAIC GOBLET CANDLE HOLDER,191802.9,25958.1,165844.8
34451,MIRROR MOSAIC HURRICANE LAMP ,292429.2,19095.6,273333.6
34452,TOY CAR FOR KIDS,905491.7999999999,31487.219999999998,874004.58
34453,PING! MICROWAVE PLATE,171988.02,2048.3999999999996,169939.62
34454,WIRELESS EARPHONE,2384830.86,38597.04,2346233.82
34455,BIRD HOUSE HOT WATER BOTTLE,1258346.47,3792.0,1254554.47
34456,SCOTTIE DOG HOT WATER BOTTLE,10715056.200000001,76843.5,10638212.700000001
34457,CHOCOLATE HOT WATER BOTTLE,10795526.08,35059.92,10760466.16
34458,GREY HEART HOT WATER BOTTLE,5339076.4799999995,10259.4,5328817.08
34459,HOT WATER BOTTLE TEA AND SYMPATHY,8182221.96,58764.0,8123457.96
34460,METAL SIGN EMPIRE TEA,1222263.9000000001,2446.2000000000003,1219817.7
34461,METAL SIGN HIS DINNER IS SERVED,286956.12,1265.4,285690.72000000003
34462,METAL SIGN HER DINNER IS SERVED ,953052.6000000001,2446.2000000000003,950606.4
34463,JOY WOODEN BLOCK LETTERS,1351719.46,8024.400000000001,1343695.06
34464,CLOTH KITE,2526600.92,26866.399999999998,2499734.52
34465,WELCOME  WOODEN BLOCK LETTERS,3440885.8499999996,44040.45,3396845.4
34466,NOEL WOODEN BLOCK LETTERS ,2959646.4699999997,11831.599999999999,2947814.8699999996
34467,SET OF 2 FANCY FONT TEA TOWELS,829521.0,0.0,829521.0
34468,PING MICROWAVE APRON,394015.12,2151.2,391863.92
34469,SET OF 2 TEA TOWELS PING MICROWAVE,133287.87,0.0,133287.87
34470,UNION JACK HOT WATER BOTTLE ,1307765.4,21596.6,1286168.7999999998
34472,PARTY CONES CARNIVAL ASSORTED,720295.5,10258.83,710036.67
34473,PARTY CONES CANDY ASSORTED,815043.6000000001,1239.0,813804.6000000001
34474,PARTY CONES CANDY TREE DECORATION,391691.13,712.8,390978.32999999996
34475,PARTY CONE CHRISTMAS DECORATION ,1179978.48,23864.43,1156114.05
34476,FOOD CONTAINER SET 3 LOVE HEART ,1837019.76,4356.9,1832662.86
34477,RED LOVE HEART SHAPE CUP,590591.1599999999,178.2,590412.96
34478,PINK LOVE HEART SHAPE CUP,424151.27999999997,178.2,423973.07999999996
34479,LADLE LOVE HEART RED ,195228.78,103.38,195125.4
34480,LADLE LOVE HEART PINK,133697.88,206.76,133491.12
34481,LOVE HEART SOCK HANGER,708863.7,3971.7,704892.0
34482,BATHROOM SET LOVE HEART DESIGN,230239.2,4620.6,225618.6
34483,BAKING SET 9 PIECE RETROSPOT ,10924139.96,653565.0,10270574.96
34484,RETRO SPOT TEA SET CERAMIC 11 PC ,12257726.83,277714.5,11980012.33
34486,CHRISTMAS CRAFT TREE TOP ANGEL,1417382.8199999998,4352.7,1413030.1199999999
34487,DAIRY MILK CHOCOLATE,1335139.26,4521.6,1330617.6600000001
34488,CHRISTMAS CRAFT HEART DECORATIONS,207049.19999999998,1582.8,205466.4
34489,CHRISTMAS CRAFT LITTLE FRIENDS,1953493.8299999998,9298.95,1944194.88
34490,CHRISTMAS CRAFT HEART STOCKING ,665889.9,2769.8999999999996,663120.0
34491,EASTER CRAFT IVY WREATH WITH CHICK,449127.60000000003,4761.0,444366.60000000003
34492,FELTCRAFT BUTTERFLY HEARTS,3807303.4200000004,113010.59999999999,3694292.8200000003
34493,EASTER CRAFT 4 CHICKS ,999721.2000000001,2772.0,996949.2000000001
34494,FELTCRAFT 6 FLOWER FRIENDS,4962429.899999999,131004.45,4831425.45
34495, 3 STRIPEY MICE FELTCRAFT,3001874.4000000004,122764.8,2879109.6
34496,PLACE SETTING WHITE HEART,1868335.0499999998,41133.21,1827201.8399999999
34497,PLACE SETTING WHITE STAR,491873.6099999999,1137.1799999999998,490736.42999999993
34498,ANGEL DECORATION STARS ON DRESS,393465.77999999997,6926.459999999999,386539.32
34499,ANGEL DECORATION 3 BUTTONS ,509849.7,10803.21,499046.49
34500,STAR DECORATION RUSTIC,449186.1,2739.5699999999997,446446.52999999997
34501,HEART DECORATION WITH PEARLS ,1029292.83,16984.17,1012308.6599999999
34502,ANGEL DECORATION WITH LACE PADDED,308286.0,6771.599999999999,301514.39999999997
34503,3 HEARTS HANGING DECORATION RUSTIC,4184994.8400000003,32985.600000000006,4152009.24
34506,HEART DECORATION RUSTIC HANGING ,350795.28,3046.86,347748.42
34507,HEART GARLAND RUSTIC PADDED,648425.4,4892.400000000001,643533.0
34508,HEART STRING MEMO HOLDER HANGING,404144.28,10626.84,393517.44
34509,STRING OF STARS CARD HOLDER,198141.6,2446.2000000000003,195695.40000000002
34510,"DIAMANTE HEART SHAPED WALL MIRROR, ",1739004.7200000002,48685.4,1690319.32
34511,"WALL MIRROR , RECT DIAMANTE, PINK/",444123.31999999995,31319.199999999997,412804.12
34512,"WALL MIRROR , DIAMANTE OVAL SHAPE",1716429.65,104524.4,1611905.2499999998
34513,"ORGANISER WOOD, ANTIQUE WHITE ",2788590.05,193045.19999999998,2595544.8499999996
34514,FAMILY ALBUM WHITE PICTURE FRAME,5345283.28,158961.7,5186321.58
34515,PICTURE FRAME WOOD TRIPLE PORTRAIT,4233278.1,113077.59999999999,4120200.5
34516,3 HOOK PHOTO SHELF ANTIQUE WHITE,5523327.5,229615.8,5293711.7
34517,METAL SHELF WITH RAIL ,1449633.8499999999,27347.399999999998,1422286.45
34518,METAL 4 HOOK HANGER FRENCH CHATEAU,3038317.66,36472.44,3001845.22
34519,PHOTO CUBE,1255948.0799999998,4443.599999999999,1251504.48
34520,PINK OWL SOFT TOY,1270798.26,5979.6,1264818.6600000001
34521,BLUE OWL SOFT TOY,889652.4,8425.800000000001,881226.6000000001
34522,5 HOOK BLACKBOARD ORGANISER ,1165906.68,68842.84999999999,1097063.8299999998
34523,VICTORIAN GLASS HANGING T-LIGHT,6903224.850000001,92172.06,6811052.79
34524,SET 10 LIGHTS NIGHT OWL,3452643.78,56899.399999999994,3395744.38
34525,RETRO SPOT LAMP,3917284.9999999995,221452.75,3695832.2499999995
34526,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,267535.26,2672.9999999999995,264862.26
34527,CAKE STAND VICTORIAN FILIGREE SMALL,364404.0,11590.800000000001,352813.2
34528,CAKE STAND VICTORIAN FILIGREE MED,508504.14999999997,24884.399999999998,483619.75
34529,CAKE STAND VICTORIAN FILIGREE LARGE,649562.75,64233.85,585328.9
34530,SLATE TILE NATURAL HANGING,1328465.5799999998,5713.2,1322752.38
34531,RED STAR CARD HOLDER,1235087.8,28677.0,1206410.8
34532,GREEN CHRISTMAS TREE CARD HOLDER,1499106.54,46639.799999999996,1452466.74
34533,BLACK HEART CARD HOLDER,4660710.94,8970.0,4651740.94
34534,CREAM HEART CARD HOLDER,8828269.1,32619.840000000004,8795649.26
34535,LOCAL CAFE MUG,431371.35,1780.6499999999999,429590.69999999995
34536,EAU DE NIL DINER WALL CLOCK,5401432.3,315361.75,5086070.55
34537,BLUE DINER WALL CLOCK,4553768.16,106297.2,4447470.96
34538,RED DINER WALL CLOCK,5081579.38,107910.59999999999,4973668.78
34539,FABRIC SOFA,1365776.3499999999,27347.399999999998,1338428.95
34540,FIRST AID BOX,1848979.5,6419.7,1842559.7999999998
34541,SMALL HEART MEASURING SPOONS,1239403.89,5686.95,1233716.94
34542,"POPCORN HOLDER , SMALL ",8013412.680000001,87570.63,7925842.05
34543,"POPCORN HOLDER , LARGE",2236188.5999999996,67251.3,2168937.3
34544,FRYING PAN RED POLKADOT ,1563644.22,98510.4,1465133.8199999998
34545,FRYING PAN PINK POLKADOT ,1330469.68,18207.6,1312262.0799999998
34546,FRYING PAN BLUE POLKADOT ,526434.2999999999,6928.2,519506.1
34547,MILK PAN PINK RETROSPOT,912543.7499999999,30384.6,882159.1499999999
34548,MILK PAN RED RETROSPOT,1248967.8599999999,26287.8,1222680.0599999998
34549,MILK PAN BLUE RETROSPOT,450332.81999999995,12290.399999999998,438042.4199999999
34552,FRYING PAN UNION FLAG,2351231.5799999996,31552.499999999996,2319679.0799999996
34553,WOOD STAMP SET THANK YOU,725792.64,1920.4199999999998,723872.22
34554,WOOD STAMP SET HAPPY BIRTHDAY,473289.83999999997,1444.32,471845.51999999996
34555,WOOD STAMP SET BEST WISHES,504033.6,3015.3,501018.3
34556,WOOD STAMP SET FLOWERS,488180.39999999997,6797.700000000001,481382.69999999995
34557,FOUR HOOK  WHITE LOVEBIRDS,1983470.67,18597.899999999998,1964872.77
34559,CANDLE PLATE LACE WHITE,237181.8,0.0,237181.8
34560,CAKE STAND WHITE TWO TIER LACE,3079079.1,182800.0,2896279.1
34561,T-LIGHT HOLDER WHITE LACE,153264.78,623.6999999999999,152641.08
34562,T-LIGHT HOLDER HANGING LACE,500415.36000000004,4708.2,495707.16000000003
34563,CAKE STAND LACE WHITE,1187756.7,39153.0,1148603.7
34564,LOVEBIRD HANGING DECORATION WHITE ,1640666.64,7293.78,1633372.8599999999
34565,CAKE STAND LOVEBIRD 2 TIER WHITE,2481270.3,197283.85,2283986.4499999997
34566,CAKE STAND LOVEBIRD 2 TIER PINK,1737809.4999999998,61120.2,1676689.2999999998
34567,CAKE PLATE LOVEBIRD WHITE,1562992.2000000002,11145.0,1551847.2000000002
34568,CAKE PLATE LOVEBIRD PINK,713019.6000000001,4012.2000000000003,709007.4
34569,WHITE LOVEBIRD LANTERN,1459917.0,11415.6,1448501.4000000001
34572,"DECORATION, HANGING HEART+MIRROR ",758762.7000000001,3298.2000000000003,755464.5
34573,BUNNY WOODEN PAINTED WITH BIRD ,318424.19999999995,3653.0999999999995,314771.1
34574,BUNNY WOODEN PAINTED WITH FLOWER ,188252.22,2494.7999999999997,185757.41999999998
34575,JIGSAW TREE WITH WATERING CAN,205008.24,4311.09,200697.15
34576,JIGSAW TREE WITH BIRDHOUSE,584042.3400000001,10711.02,573331.3200000001
34577,3 PIECE JIGSAW TOADSTOOLS,260438.28,4606.5599999999995,255831.72
34578,JIGSAW RABBIT AND BIRDHOUSE,301821.89999999997,9644.22,292177.68
34581,CAKE STAND 3 TIER MAGIC GARDEN,5548550.0,449947.2,5098602.800000001
34586,"GARLAND , WOODEN  "" HAPPY EASTER""",1013943.7200000001,3097.5,1010846.2200000001
34587,"HOOK, 5 HANGER , MAGIC TOADSTOOL",1487178.3,10474.199999999999,1476704.0999999999
34588,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",1836171.6,11426.4,1824745.2
34589,"HOOK, 3 HANGER ,MAGIC GARDEN",1552441.2,19958.4,1532482.8
34590,"HOOK, 1 HANGER ,MAGIC GARDEN",789677.3999999999,4900.5,784776.8999999999
34591,"GARLAND, MAGIC GARDEN 1.8M",424526.76,369.6,424157.16000000003
34592,BUNNY DECORATION MAGIC GARDEN,204056.34,723.6,203332.74
34593,DECORATION  PINK CHICK MAGIC GARDEN,168867.66,1871.1,166996.56
34594,DECORATION WHITE CHICK MAGIC GARDEN,283514.51999999996,534.5999999999999,282979.92
34595,DECORATION  BUTTERFLY  MAGIC GARDEN,202910.46,534.5999999999999,202375.86
34596,BIRDHOUSE DECORATION MAGIC GARDEN,485983.98000000004,2725.8,483258.18000000005
34597,BIRDCAGE DECORATION MAGIC GARDEN,273132.0,867.3000000000001,272264.7
34598,6 CROCHET STRAWBERRIES,247977.18000000002,0.0,247977.18000000002
34599,FELT TOADSTOOL LARGE,361009.44,2230.2000000000003,358779.24
34600,FELT TOADSTOOL  SMALL,202969.8,1514.6999999999998,201455.09999999998
34601,FELT FARM ANIMAL CHICKEN,245641.86000000002,247.8,245394.06
34602,FELT FARM ANIMAL SHEEP,60560.880000000005,247.8,60313.08
34603,FELT FARM ANIMAL RABBIT,223580.94,5823.3,217757.64
34604,FELT FARM ANIMAL HEN,94600.92,867.3000000000001,93733.62000000001
34605,FELT EGG COSY BLUE RABBIT ,226482.53999999998,712.8,225769.74
34606,FELT EGG COSY WHITE RABBIT ,328398.83999999997,534.5999999999999,327864.24
34607,FELT EGG COSY CHICKEN,371393.63999999996,1514.6999999999998,369878.93999999994
34608,FELT EGG COSY LADYBIRD ,107662.38,2830.2299999999996,104832.15
34609,FELT FARM ANIMAL WHITE BUNNY ,211640.63999999998,0.0,211640.63999999998
34610,EASTER DECORATION NATURAL CHICK,231890.1,0.0,231890.1
34611,EASTER DECORATION HANGING BUNNY,220848.30000000002,932.1,219916.2
34612,EASTER DECORATION EGG BUNNY ,262276.56,867.3000000000001,261409.26
34613,EASTER DECORATION SITTING BUNNY,264327.72,5017.32,259310.4
34614,EGG CUP NATURAL CHICKEN,284063.61000000004,9292.5,274771.11
34615,HAPPY EASTER HANGING DECORATION,707136.72,10301.519999999999,696835.2
34616,FELTCRAFT DOLL ROSIE,3223279.94,75246.0,3148033.94
34617,FELTCRAFT DOLL MARIA,1144846.02,0.0,1144846.02
34618,FELTCRAFT DOLL MOLLY,3787225.4000000004,333600.3,3453625.1
34619,FELTCRAFT DOLL EMILY,2566126.02,20965.200000000004,2545160.8200000003
34620,WEEKEND BAG VINTAGE ROSE PAISLEY,2935695.85,26587.75,2909108.1
34621,WASH BAG VINTAGE ROSE PAISLEY,1196340.0,4861.65,1191478.35
34622,COSMETIC BAG VINTAGE ROSE PAISLEY,656160.78,3561.2999999999997,652599.48
34623,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1394613.6,35561.7,1359051.9000000001
34624,POCKET BAG BLUE PAISLEY RED SPOT,367531.47000000003,4336.5,363194.97000000003
34625,POCKET BAG PINK PAISELY BROWN SPOT,248939.31,0.0,248939.31
34626,EASTER TREE YELLOW BIRDS,683362.7999999999,7529.199999999999,675833.6
34627,12 EGG HOUSE PAINTED WOOD,1897918.2400000002,20329.2,1877589.04
34628,6 EGG HOUSE PAINTED WOOD,2632335.0799999996,37013.6,2595321.4799999995
34629,HEN HOUSE DECORATION,870701.9999999999,3174.0,867527.9999999999
34630,"DECORATION HEN ON NEST, HANGING",857127.0,317.4,856809.6
34631,"DECORATION , WOBBLY RABBIT , METAL ",459023.57999999996,0.0,459023.57999999996
34632,"DECORATION , WOBBLY CHICKEN, METAL ",285326.27999999997,98.16,285228.12
34633,"DECORATION , HANGING METAL RABBIT",259374.30000000002,0.0,259374.30000000002
34634,"DECORATION , HANGING METAL CHICKEN",148979.40000000002,0.0,148979.40000000002
34635,STANDING METAL RABBIT WITH EGG,277928.25,1780.6499999999999,276147.6
34636,"SPRING DEC , HANGING CHICK CREAM",762842.7000000001,3956.4000000000005,758886.3
34637,"SPRING DEC , HANGING CHICK  YELLOW",639654.9,0.0,639654.9
34638,"SPRING DEC , HANGING CHICK  GREEN",508790.70000000007,1978.2000000000003,506812.50000000006
34639,HEART FILIGREE DOVE  SMALL,3308283.4200000004,7557.900000000001,3300725.52
34640,EXTERNAL WEBCAM FOR PC,2864006.46,1587.0,2862419.46
34641,ALARM CLOCK FOR KIDS,3300179.28,3491.3999999999996,3296687.88
34642,HEART IVORY TRELLIS SMALL,2826677.67,34568.100000000006,2792109.5700000003
34644,PIG KEYRING WITH LIGHT & SOUND ,668774.1000000001,5079.900000000001,663694.2000000001
34645,COFFEE MUG DOG + BALL DESIGN,1916266.5,33417.0,1882849.5
34646,COFFEE MUG CAT + BIRD DESIGN,2243739.3,45671.1,2198068.2
34647,COFFEE MUG PEARS  DESIGN,1762864.29,14931.0,1747933.29
34648,COFFEE MUG APPLES DESIGN,2335510.17,37810.95,2297699.22
34649,COFFEE MUG BLUE PAISLEY DESIGN,760622.82,7309.95,753312.87
34650,COFFEE MUG PINK PAISLEY DESIGN,766646.4299999999,9243.0,757403.4299999999
34651,SILVER MUG BONE CHINA TREE OF LIFE,454932.4,3053.8500000000004,451878.55
34652,GOLD MUG BONE CHINA TREE OF LIFE,326162.69,5044.32,321118.37
34653,TEA COSY BLUE STRIPE,350557.98,5214.0,345343.98
34654,TEA COSY RED  STRIPE,677790.21,5214.0,672576.21
34655,KNITTED MUG COSY IVORY COLOUR ,399145.68,1589.1,397556.57999999996
34656,OFFICE MUG WARMER BLACK+SILVER ,1110641.24,8458.800000000001,1102182.44
34657,OFFICE MUG WARMER POLKADOT,914704.3,6186.6,908517.7000000001
34658,OFFICE MUG WARMER PINK,619091.38,60446.4,558644.98
34659,OFFICE MUG WARMER CHOC+BLUE,922308.68,5740.8,916567.88
34660,200 RED + WHITE BENDY STRAWS,669822.42,1858.5,667963.92
34661,200 BENDY SKULL STRAWS,286074.9,1115.1000000000001,284959.8
34662,FIVE CATS HANGING DECORATION,393590.44,0.0,393590.44
34663,FIVE HEART HANGING DECORATION,1214973.0,11143.800000000001,1203829.2
34664,HAIRCLIPS FORTIES FABRIC ASSORTED,381774.9,3083.1000000000004,378691.8
34665,BIRDS MOBILE VINTAGE DESIGN,1169109.76,33881.399999999994,1135228.3599999999
34666,BIRD DECORATION RED SPOT,429829.13999999996,0.0,429829.13999999996
34667,BIRD DECORATION GREEN  SPOT,225066.59999999998,1692.8999999999999,223373.69999999998
34668,PINK POLKADOT KIDS BAG,343346.4,5174.4,338172.0
34669,BLUE POLKADOT KIDS BAG,291544.2,369.6,291174.60000000003
34670,MOBILE VINTAGE HEARTS ,837183.3,42796.8,794386.5
34671,"ROUND SNACK BOXES ,SET4, WOODLAND ",7015178.640000001,51098.40000000001,6964080.24
34672,ROUND SNACK BOXES SET OF 4 SKULLS,2048706.0,14635.800000000001,2034070.2000000002
34673,"ROUND SNACK BOXES ,SET 4, FRUITS ",6433772.08,188734.19999999998,6245037.88
34674,ROUND CONTAINER SET OF 5 RETROSPOT,1641076.5,2539.2,1638537.3
34675,72 ROUND PINK DOILIES,47335.50000000001,282.6,47052.9
34676,WOODLAND PARTY BAG + STICKER SET,1138805.46,6665.4,1132140.06
34677,SKULLS PARTY BAG + STICKER SET,1156356.9,64072.200000000004,1092284.7
34678,RETRO SPORT PARTY BAG + STICKER SET,2520207.66,183730.2,2336477.46
34679,DINOSAUR PARTY BAG + STICKER SET,752986.08,1745.6999999999998,751240.38
34680,HEART DECORATION PAINTED ZINC ,894647.7000000001,28770.9,865876.8
34681,DOVE DECORATION PAINTED ZINC ,390492.06,0.0,390492.06
34682,ANGEL DECORATION PAINTED ZINC ,236441.1,0.0,236441.1
34683,STAR DECORATION PAINTED ZINC ,379175.34,5097.360000000001,374077.98
34684,CHRISTMAS TREE PAINTED ZINC ,231649.68000000002,6691.4400000000005,224958.24000000002
34685,NOEL GARLAND PAINTED ZINC ,249418.02,1710.9,247707.12
34686,LOVE GARLAND PAINTED ZINC ,883768.44,175830.6,707937.84
34687,HOME GARLAND PAINTED ZINC ,456192.89999999997,3786.6,452406.3
34688,PARTY PIZZA DISH RED WHITE SPOT ,332080.92,1960.1999999999998,330120.72
34689,PARTY PIZZA DISH PINK+WHITE SPOT ,154730.88,0.0,154730.88
34690,PARTY PIZZA DISH BLUE+WHITE SPOT ,156574.25999999998,712.8,155861.46
34691,PARTY PIZZA DISH GREEN+WHITE SPOT ,125301.66,0.0,125301.66
34692,PIZZA SLICE DISH,440278.5,0.0,440278.5
34693,TEA BAG PLATE RED SPOTTY ,1915659.5999999999,6415.199999999999,1909244.4
34694,WOODEN PLATES,1879913.4,25570.559999999998,1854342.8399999999
34695,HOLI COLORS,1209719.52,4266.0,1205453.52
34696,DOTCOMGIFTSHOP TEA TOWEL,5078.4,0.0,5078.4
34697,LUNCHBOX WITH CUTLERY RETROSPOT ,3617975.73,25480.65,3592495.08
34698,BOOKS,1643392.8,9480.0,1633912.8
34699,RETRO SPOT PADDED SEAT CUSHION,1652008.94,8935.92,1643073.02
34700,"CHARLOTTE BAG , SUKI DESIGN",3216466.02,26214.42,3190251.6
34701,"CHARLOTTE BAG , PINK/WHITE SPOTS",2858244.66,48343.74,2809900.92
